datePulled,contract,type,expiry,strike,bid,ask,volume,oi,lastTrd,impVol
2020-08-02,SPY200805C00311000,CALL,2020-08-05,311.00,15.50,15.84,32,89,2020-07-31 3:59PM EDT,36.23%
2020-08-02,SPY200805C00312000,CALL,2020-08-05,312.00,14.53,14.87,177,244,2020-07-31 3:53PM EDT,35.11%
2020-08-02,SPY200805C00313000,CALL,2020-08-05,313.00,13.56,13.88,58,422,2020-07-31 3:15PM EDT,33.45%
2020-08-02,SPY200805C00314000,CALL,2020-08-05,314.00,12.61,12.93,119,132,2020-07-31 4:10PM EDT,32.57%
2020-08-02,SPY200805C00315000,CALL,2020-08-05,315.00,11.73,11.84,91,769,2020-07-31 4:09PM EDT,28.71%
2020-08-02,SPY200805C00316000,CALL,2020-08-05,316.00,10.80,10.90,235,424,2020-07-31 3:55PM EDT,28.03%
2020-08-02,SPY200805C00317000,CALL,2020-08-05,317.00,9.87,9.97,73,774,2020-07-31 3:45PM EDT,27.30%
2020-08-02,SPY200805C00318000,CALL,2020-08-05,318.00,8.97,9.06,133,657,2020-07-31 4:09PM EDT,26.64%
2020-08-02,SPY200805C00319000,CALL,2020-08-05,319.00,8.08,8.17,350,936,2020-07-31 4:12PM EDT,26.03%
2020-08-02,SPY200805C00320000,CALL,2020-08-05,320.00,7.20,7.30,"1,547","1,345",2020-07-31 4:10PM EDT,25.39%
2020-08-02,SPY200805C00321000,CALL,2020-08-05,321.00,6.36,6.45,"1,365","1,252",2020-07-31 4:11PM EDT,24.67%
2020-08-02,SPY200805C00322000,CALL,2020-08-05,322.00,5.54,5.63,"5,233","2,796",2020-07-31 4:13PM EDT,23.96%
2020-08-02,SPY200805C00323000,CALL,2020-08-05,323.00,4.78,4.83,"7,359","1,699",2020-07-31 4:12PM EDT,23.11%
2020-08-02,SPY200805C00324000,CALL,2020-08-05,324.00,4.03,4.09,"18,753","1,724",2020-07-31 4:14PM EDT,22.45%
2020-08-02,SPY200805C00325000,CALL,2020-08-05,325.00,3.33,3.37,"19,191","2,836",2020-07-31 4:14PM EDT,21.53%
2020-08-02,SPY200805C00326000,CALL,2020-08-05,326.00,2.69,2.74,"9,473","1,720",2020-07-31 4:14PM EDT,20.95%
2020-08-02,SPY200805C00327000,CALL,2020-08-05,327.00,2.12,2.16,"5,834","1,786",2020-07-31 4:14PM EDT,20.24%
2020-08-02,SPY200805C00328000,CALL,2020-08-05,328.00,1.62,1.65,"5,761","1,466",2020-07-31 4:14PM EDT,19.56%
2020-08-02,SPY200805C00329000,CALL,2020-08-05,329.00,1.20,1.22,"5,876","1,021",2020-07-31 4:14PM EDT,18.95%
2020-08-02,SPY200805C00330000,CALL,2020-08-05,330.00,0.85,0.88,"32,614","20,142",2020-07-31 4:14PM EDT,18.48%
2020-08-02,SPY200805C00331000,CALL,2020-08-05,331.00,0.59,0.61,"2,807","1,284",2020-07-31 4:14PM EDT,18.04%
2020-08-02,SPY200805C00332000,CALL,2020-08-05,332.00,0.39,0.41,"6,024","1,084",2020-07-31 4:14PM EDT,17.70%
2020-08-02,SPY200805C00333000,CALL,2020-08-05,333.00,0.26,0.27,"5,925","1,371",2020-07-31 4:15PM EDT,17.48%
2020-08-02,SPY200805C00334000,CALL,2020-08-05,334.00,0.17,0.18,887,"1,529",2020-07-31 4:13PM EDT,17.48%
2020-08-02,SPY200805C00335000,CALL,2020-08-05,335.00,0.10,0.11,998,"1,518",2020-07-31 4:12PM EDT,17.29%
2020-08-02,SPY200805C00336000,CALL,2020-08-05,336.00,0.07,0.08,344,499,2020-07-31 4:05PM EDT,17.77%
2020-08-02,SPY200805C00337000,CALL,2020-08-05,337.00,0.04,0.05,365,534,2020-07-31 4:08PM EDT,17.77%
2020-08-02,SPY200805C00338000,CALL,2020-08-05,338.00,0.03,0.04,189,844,2020-07-31 4:14PM EDT,18.46%
2020-08-02,SPY200805C00339000,CALL,2020-08-05,339.00,0.02,0.03,176,270,2020-07-31 3:51PM EDT,18.95%
2020-08-02,SPY200805C00340000,CALL,2020-08-05,340.00,0.01,0.02,"1,515","1,531",2020-07-31 4:04PM EDT,19.14%
2020-08-02,SPY200805C00341000,CALL,2020-08-05,341.00,0.01,0.02,31,242,2020-07-31 3:57PM EDT,20.31%
2020-08-02,SPY200805C00342000,CALL,2020-08-05,342.00,0.01,0.02,189,396,2020-07-31 4:10PM EDT,21.68%
2020-08-02,SPY200805C00343000,CALL,2020-08-05,343.00,0.00,0.01,3,159,2020-07-31 4:04PM EDT,21.09%
2020-08-02,SPY200805C00344000,CALL,2020-08-05,344.00,0.00,0.01,120,265,2020-07-31 2:57PM EDT,22.27%
2020-08-02,SPY200805C00345000,CALL,2020-08-05,345.00,0.00,0.01,53,275,2020-07-31 3:28PM EDT,23.44%
2020-08-02,SPY200805C00346000,CALL,2020-08-05,346.00,0.00,0.01,1,160,2020-07-31 11:48AM EDT,24.22%
2020-08-02,SPY200805C00347000,CALL,2020-08-05,347.00,0.00,0.01,1,104,2020-07-31 9:30AM EDT,25.39%
2020-08-02,SPY200805C00348000,CALL,2020-08-05,348.00,0.00,0.01,23,28,2020-07-28 2:47PM EDT,26.56%
2020-08-02,SPY200805C00349000,CALL,2020-08-05,349.00,0.00,0.01,10,27,2020-07-28 10:24AM EDT,27.34%
2020-08-02,SPY200805C00350000,CALL,2020-08-05,350.00,0.00,0.01,1,272,2020-07-31 3:58PM EDT,28.52%
2020-08-02,SPY200805C00351000,CALL,2020-08-05,351.00,0.00,0.01,87,96,2020-07-27 12:50PM EDT,29.69%
2020-08-02,SPY200805C00352000,CALL,2020-08-05,352.00,0.00,0.01,20,25,2020-07-27 3:43PM EDT,30.47%
2020-08-02,SPY200805C00353000,CALL,2020-08-05,353.00,0.00,0.01,2,3,2020-07-29 3:25PM EDT,32.03%
2020-08-02,SPY200805C00354000,CALL,2020-08-05,354.00,0.00,0.01,-,4,2020-07-23 9:51AM EDT,32.81%
2020-08-02,SPY200805C00355000,CALL,2020-08-05,355.00,0.00,0.01,14,127,2020-07-23 4:13PM EDT,33.59%
2020-08-02,SPY200805C00356000,CALL,2020-08-05,356.00,0.00,0.01,15,26,2020-07-24 10:28AM EDT,34.77%
2020-08-02,SPY200805C00357000,CALL,2020-08-05,357.00,0.00,0.01,-,2,2020-07-21 11:18AM EDT,35.94%
2020-08-02,SPY200805C00360000,CALL,2020-08-05,360.00,0.00,0.01,15,146,2020-07-24 10:29AM EDT,39.06%
2020-08-02,SPY200805C00365000,CALL,2020-08-05,365.00,0.00,0.01,50,94,2020-07-22 11:41AM EDT,43.75%
2020-08-02,SPY200805C00370000,CALL,2020-08-05,370.00,0.00,0.01,1,92,2020-07-23 9:30AM EDT,48.44%
2020-08-02,SPY200805C00375000,CALL,2020-08-05,375.00,0.00,0.01,1,50,2020-07-30 3:39PM EDT,50.00%
2020-08-02,SPY200805C00380000,CALL,2020-08-05,380.00,0.00,0.01,1,14,2020-07-20 3:42PM EDT,54.69%
2020-08-02,SPY200805C00385000,CALL,2020-08-05,385.00,0.01,0.01,-,1,2020-07-15 11:48AM EDT,62.50%
2020-08-02,SPY200805C00390000,CALL,2020-08-05,390.00,0.00,0.01,1,0,2020-07-31 2:57PM EDT,62.50%
2020-08-02,SPY200805P00165000,PUT,2020-08-05,165.00,0.00,0.01,50,488,2020-07-24 3:16PM EDT,225.00%
2020-08-02,SPY200805P00170000,PUT,2020-08-05,170.00,0.00,0.01,200,213,2020-07-24 10:10AM EDT,212.50%
2020-08-02,SPY200805P00175000,PUT,2020-08-05,175.00,0.00,0.01,50,123,2020-07-17 11:21AM EDT,206.25%
2020-08-02,SPY200805P00180000,PUT,2020-08-05,180.00,0.00,0.01,11,12,2020-07-14 3:49PM EDT,196.88%
2020-08-02,SPY200805P00185000,PUT,2020-08-05,185.00,0.00,0.01,-,1,2020-07-16 12:25PM EDT,187.50%
2020-08-02,SPY200805P00190000,PUT,2020-08-05,190.00,0.00,0.01,11,11,2020-07-20 3:21PM EDT,181.25%
2020-08-02,SPY200805P00195000,PUT,2020-08-05,195.00,0.00,0.01,10,614,2020-07-27 9:30AM EDT,171.88%
2020-08-02,SPY200805P00200000,PUT,2020-08-05,200.00,0.00,0.01,200,381,2020-07-27 11:36AM EDT,162.50%
2020-08-02,SPY200805P00205000,PUT,2020-08-05,205.00,0.00,0.01,350,600,2020-07-28 9:59AM EDT,156.25%
2020-08-02,SPY200805P00210000,PUT,2020-08-05,210.00,0.00,0.01,150,377,2020-07-28 9:59AM EDT,150.00%
2020-08-02,SPY200805P00215000,PUT,2020-08-05,215.00,0.00,0.01,700,704,2020-07-30 11:53AM EDT,140.63%
2020-08-02,SPY200805P00220000,PUT,2020-08-05,220.00,0.00,0.01,4,223,2020-07-28 12:18PM EDT,134.38%
2020-08-02,SPY200805P00225000,PUT,2020-08-05,225.00,0.00,0.01,"3,687","3,799",2020-07-30 2:42PM EDT,125.00%
2020-08-02,SPY200805P00230000,PUT,2020-08-05,230.00,0.00,0.01,29,711,2020-07-30 2:47PM EDT,118.75%
2020-08-02,SPY200805P00235000,PUT,2020-08-05,235.00,0.00,0.01,5,22,2020-07-31 10:19AM EDT,112.50%
2020-08-02,SPY200805P00240000,PUT,2020-08-05,240.00,0.00,0.01,29,68,2020-07-31 2:27PM EDT,106.25%
2020-08-02,SPY200805P00245000,PUT,2020-08-05,245.00,0.00,0.01,28,74,2020-07-31 2:47PM EDT,98.44%
2020-08-02,SPY200805P00250000,PUT,2020-08-05,250.00,0.00,0.01,25,679,2020-07-31 3:19PM EDT,93.75%
2020-08-02,SPY200805P00255000,PUT,2020-08-05,255.00,0.01,0.02,21,231,2020-07-31 3:19PM EDT,95.31%
2020-08-02,SPY200805P00260000,PUT,2020-08-05,260.00,0.01,0.02,45,"1,186",2020-07-31 2:19PM EDT,88.28%
2020-08-02,SPY200805P00265000,PUT,2020-08-05,265.00,0.01,0.02,6,965,2020-07-31 10:17AM EDT,81.25%
2020-08-02,SPY200805P00270000,PUT,2020-08-05,270.00,0.01,0.02,1,429,2020-07-31 10:52AM EDT,75.00%
2020-08-02,SPY200805P00275000,PUT,2020-08-05,275.00,0.01,0.02,35,"1,295",2020-07-31 12:16PM EDT,67.97%
2020-08-02,SPY200805P00280000,PUT,2020-08-05,280.00,0.02,0.03,54,696,2020-07-31 3:55PM EDT,64.84%
2020-08-02,SPY200805P00283000,PUT,2020-08-05,283.00,0.02,0.03,1,408,2020-07-31 12:52PM EDT,60.94%
2020-08-02,SPY200805P00284000,PUT,2020-08-05,284.00,0.02,0.03,4,758,2020-07-31 12:59PM EDT,59.38%
2020-08-02,SPY200805P00285000,PUT,2020-08-05,285.00,0.03,0.04,"4,306","1,421",2020-07-31 4:09PM EDT,60.55%
2020-08-02,SPY200805P00286000,PUT,2020-08-05,286.00,0.02,0.03,1,132,2020-07-31 12:07PM EDT,56.64%
2020-08-02,SPY200805P00287000,PUT,2020-08-05,287.00,0.03,0.04,2,165,2020-07-31 10:10AM EDT,57.42%
2020-08-02,SPY200805P00288000,PUT,2020-08-05,288.00,0.03,0.04,12,"1,253",2020-07-31 2:53PM EDT,56.25%
2020-08-02,SPY200805P00289000,PUT,2020-08-05,289.00,0.03,0.04,4,320,2020-07-31 3:00PM EDT,54.69%
2020-08-02,SPY200805P00290000,PUT,2020-08-05,290.00,0.03,0.04,305,"10,891",2020-07-31 3:53PM EDT,53.52%
2020-08-02,SPY200805P00291000,PUT,2020-08-05,291.00,0.03,0.04,77,146,2020-07-31 2:52PM EDT,51.95%
2020-08-02,SPY200805P00292000,PUT,2020-08-05,292.00,0.03,0.04,"1,074",249,2020-07-31 3:43PM EDT,50.78%
2020-08-02,SPY200805P00293000,PUT,2020-08-05,293.00,0.04,0.05,20,188,2020-07-31 3:32PM EDT,50.78%
2020-08-02,SPY200805P00294000,PUT,2020-08-05,294.00,0.04,0.05,126,635,2020-07-31 4:08PM EDT,50.00%
2020-08-02,SPY200805P00295000,PUT,2020-08-05,295.00,0.04,0.05,"1,594",476,2020-07-31 3:28PM EDT,48.63%
2020-08-02,SPY200805P00296000,PUT,2020-08-05,296.00,0.04,0.05,26,397,2020-07-31 1:36PM EDT,47.27%
2020-08-02,SPY200805P00297000,PUT,2020-08-05,297.00,0.05,0.06,89,517,2020-07-31 3:32PM EDT,46.88%
2020-08-02,SPY200805P00298000,PUT,2020-08-05,298.00,0.05,0.06,195,539,2020-07-31 3:56PM EDT,45.51%
2020-08-02,SPY200805P00299000,PUT,2020-08-05,299.00,0.05,0.06,106,"1,076",2020-07-31 3:31PM EDT,43.95%
2020-08-02,SPY200805P00300000,PUT,2020-08-05,300.00,0.06,0.07,"1,521","1,662",2020-07-31 4:14PM EDT,43.56%
2020-08-02,SPY200805P00301000,PUT,2020-08-05,301.00,0.06,0.07,67,320,2020-07-31 3:59PM EDT,41.99%
2020-08-02,SPY200805P00302000,PUT,2020-08-05,302.00,0.07,0.08,97,567,2020-07-31 4:11PM EDT,41.41%
2020-08-02,SPY200805P00303000,PUT,2020-08-05,303.00,0.07,0.08,116,708,2020-07-31 3:54PM EDT,39.84%
2020-08-02,SPY200805P00304000,PUT,2020-08-05,304.00,0.08,0.09,161,844,2020-07-31 4:03PM EDT,39.06%
2020-08-02,SPY200805P00305000,PUT,2020-08-05,305.00,0.09,0.10,565,"1,178",2020-07-31 4:13PM EDT,38.09%
2020-08-02,SPY200805P00306000,PUT,2020-08-05,306.00,0.10,0.11,197,949,2020-07-31 4:00PM EDT,37.21%
2020-08-02,SPY200805P00307000,PUT,2020-08-05,307.00,0.11,0.12,455,"1,111",2020-07-31 4:13PM EDT,36.13%
2020-08-02,SPY200805P00308000,PUT,2020-08-05,308.00,0.12,0.13,507,"2,072",2020-07-31 3:56PM EDT,35.06%
2020-08-02,SPY200805P00309000,PUT,2020-08-05,309.00,0.13,0.14,"4,353","1,836",2020-07-31 4:14PM EDT,33.84%
2020-08-02,SPY200805P00310000,PUT,2020-08-05,310.00,0.15,0.16,"1,683","7,566",2020-07-31 4:00PM EDT,33.01%
2020-08-02,SPY200805P00311000,PUT,2020-08-05,311.00,0.17,0.18,516,"1,533",2020-07-31 4:04PM EDT,32.08%
2020-08-02,SPY200805P00312000,PUT,2020-08-05,312.00,0.20,0.21,"3,491","1,107",2020-07-31 4:10PM EDT,31.35%
2020-08-02,SPY200805P00313000,PUT,2020-08-05,313.00,0.23,0.24,"1,320","1,204",2020-07-31 4:13PM EDT,30.42%
2020-08-02,SPY200805P00314000,PUT,2020-08-05,314.00,0.28,0.29,"6,140","1,654",2020-07-31 4:15PM EDT,29.88%
2020-08-02,SPY200805P00315000,PUT,2020-08-05,315.00,0.33,0.34,"5,107","6,899",2020-07-31 4:14PM EDT,29.15%
2020-08-02,SPY200805P00316000,PUT,2020-08-05,316.00,0.39,0.40,"2,569","1,670",2020-07-31 4:13PM EDT,28.42%
2020-08-02,SPY200805P00317000,PUT,2020-08-05,317.00,0.47,0.48,"6,892","2,693",2020-07-31 4:14PM EDT,27.81%
2020-08-02,SPY200805P00318000,PUT,2020-08-05,318.00,0.55,0.57,"4,509","1,213",2020-07-31 4:14PM EDT,27.10%
2020-08-02,SPY200805P00319000,PUT,2020-08-05,319.00,0.66,0.68,"7,000","3,325",2020-07-31 4:14PM EDT,26.44%
2020-08-02,SPY200805P00320000,PUT,2020-08-05,320.00,0.79,0.81,"27,504","3,038",2020-07-31 4:14PM EDT,25.76%
2020-08-02,SPY200805P00321000,PUT,2020-08-05,321.00,0.94,0.96,"7,248","2,231",2020-07-31 4:14PM EDT,25.03%
2020-08-02,SPY200805P00322000,PUT,2020-08-05,322.00,1.12,1.15,"13,800","2,415",2020-07-31 4:13PM EDT,24.39%
2020-08-02,SPY200805P00323000,PUT,2020-08-05,323.00,1.33,1.36,"10,472","1,644",2020-07-31 4:14PM EDT,23.60%
2020-08-02,SPY200805P00324000,PUT,2020-08-05,324.00,1.58,1.61,"11,866",815,2020-07-31 4:13PM EDT,22.82%
2020-08-02,SPY200805P00325000,PUT,2020-08-05,325.00,1.88,1.91,"6,207","1,143",2020-07-31 4:14PM EDT,22.07%
2020-08-02,SPY200805P00326000,PUT,2020-08-05,326.00,2.24,2.27,"2,068",655,2020-07-31 4:13PM EDT,21.36%
2020-08-02,SPY200805P00327000,PUT,2020-08-05,327.00,2.66,2.70,"1,063",672,2020-07-31 4:14PM EDT,20.75%
2020-08-02,SPY200805P00328000,PUT,2020-08-05,328.00,3.15,3.20,339,447,2020-07-31 4:07PM EDT,20.17%
2020-08-02,SPY200805P00329000,PUT,2020-08-05,329.00,3.72,3.78,113,173,2020-07-31 4:14PM EDT,19.68%
2020-08-02,SPY200805P00330000,PUT,2020-08-05,330.00,4.37,4.46,160,370,2020-07-31 4:06PM EDT,19.51%
2020-08-02,SPY200805P00331000,PUT,2020-08-05,331.00,5.09,5.19,58,86,2020-07-31 3:34PM EDT,19.21%
2020-08-02,SPY200805P00332000,PUT,2020-08-05,332.00,5.88,6.00,16,60,2020-07-31 4:01PM EDT,19.21%
2020-08-02,SPY200805P00333000,PUT,2020-08-05,333.00,6.62,6.93,39,95,2020-07-31 4:10PM EDT,20.41%
2020-08-02,SPY200805P00334000,PUT,2020-08-05,334.00,7.51,7.84,9,54,2020-07-31 4:00PM EDT,21.00%
2020-08-02,SPY200805P00335000,PUT,2020-08-05,335.00,8.45,8.78,8,26,2020-07-31 4:14PM EDT,21.83%
2020-08-02,SPY200805P00336000,PUT,2020-08-05,336.00,9.43,9.75,4,23,2020-07-31 3:06PM EDT,23.05%
2020-08-02,SPY200805P00338000,PUT,2020-08-05,338.00,11.40,11.71,2,27,2020-07-30 9:43AM EDT,25.59%
2020-08-02,SPY200805P00339000,PUT,2020-08-05,339.00,12.39,12.70,11,0,2020-07-31 3:59PM EDT,26.95%
2020-08-02,SPY200805P00340000,PUT,2020-08-05,340.00,13.38,13.70,2,4,2020-07-30 11:58AM EDT,28.61%
2020-08-02,SPY200805P00341000,PUT,2020-08-05,341.00,14.37,14.69,1,3,2020-07-29 3:06PM EDT,29.88%
2020-08-02,SPY200805P00344000,PUT,2020-08-05,344.00,17.37,17.69,-,1,2020-07-30 12:10PM EDT,34.57%
2020-08-02,SPY200805P00345000,PUT,2020-08-05,345.00,18.37,18.69,3,6,2020-07-20 9:52AM EDT,36.13%
2020-08-02,SPY200805P00346000,PUT,2020-08-05,346.00,19.37,19.69,50,1,2020-07-31 9:30AM EDT,37.60%
2020-08-02,SPY200805P00348000,PUT,2020-08-05,348.00,21.37,21.69,34,1,2020-07-31 9:34AM EDT,40.63%
2020-08-02,SPY200805P00349000,PUT,2020-08-05,349.00,22.37,22.69,-,10,2020-07-30 12:06PM EDT,42.09%
2020-08-02,SPY200805P00350000,PUT,2020-08-05,350.00,23.37,23.69,-,3,2020-07-06 10:58AM EDT,43.51%
2020-08-02,SPY200805P00353000,PUT,2020-08-05,353.00,26.37,26.69,-,1,2020-07-21 3:52PM EDT,47.80%
2020-08-02,SPY200805P00357000,PUT,2020-08-05,357.00,30.37,30.68,-,1,2020-07-23 1:45PM EDT,52.93%
2020-08-02,SPY200805P00370000,PUT,2020-08-05,370.00,43.37,43.68,-,1,2020-07-30 11:17AM EDT,56.84%
2020-08-02,SPY200807C00175000,CALL,2020-08-07,175.00,151.30,151.65,10,10,2020-07-20 10:04AM EDT,215.23%
2020-08-02,SPY200807C00195000,CALL,2020-08-07,195.00,131.30,131.65,-,1,2020-07-07 12:48PM EDT,180.86%
2020-08-02,SPY200807C00200000,CALL,2020-08-07,200.00,126.30,126.65,13,2,2020-07-22 4:01PM EDT,172.66%
2020-08-02,SPY200807C00235000,CALL,2020-08-07,235.00,91.32,91.67,-,11,2020-07-30 1:52PM EDT,122.66%
2020-08-02,SPY200807C00240000,CALL,2020-08-07,240.00,86.32,86.64,-,1,2020-07-20 12:02AM EDT,112.50%
2020-08-02,SPY200807C00250000,CALL,2020-08-07,250.00,76.33,76.66,-,15,2020-07-16 12:51PM EDT,100.98%
2020-08-02,SPY200807C00255000,CALL,2020-08-07,255.00,71.33,71.66,9,3,2020-07-31 2:06PM EDT,94.34%
2020-08-02,SPY200807C00260000,CALL,2020-08-07,260.00,66.34,66.66,1,1,2020-07-07 3:52PM EDT,87.89%
2020-08-02,SPY200807C00265000,CALL,2020-08-07,265.00,61.34,61.67,-,6,2020-07-30 1:14PM EDT,82.13%
2020-08-02,SPY200807C00270000,CALL,2020-08-07,270.00,56.35,56.67,1,8,2020-07-31 10:54AM EDT,75.68%
2020-08-02,SPY200807C00274000,CALL,2020-08-07,274.00,52.35,52.68,6,4,2020-07-30 3:54PM EDT,71.29%
2020-08-02,SPY200807C00275000,CALL,2020-08-07,275.00,51.36,51.68,1,1,2020-07-31 11:11AM EDT,69.92%
2020-08-02,SPY200807C00276000,CALL,2020-08-07,276.00,50.36,50.68,1,1,2020-07-28 3:56PM EDT,68.65%
2020-08-02,SPY200807C00277000,CALL,2020-08-07,277.00,49.36,49.68,1,4,2020-07-31 11:57AM EDT,67.38%
2020-08-02,SPY200807C00278000,CALL,2020-08-07,278.00,48.36,48.70,7,108,2020-07-31 9:43AM EDT,67.29%
2020-08-02,SPY200807C00279000,CALL,2020-08-07,279.00,47.36,47.69,1,102,2020-07-24 1:54PM EDT,65.43%
2020-08-02,SPY200807C00280000,CALL,2020-08-07,280.00,46.36,46.69,3,93,2020-07-31 3:31PM EDT,64.16%
2020-08-02,SPY200807C00281000,CALL,2020-08-07,281.00,45.37,45.69,1,11,2020-07-30 12:29PM EDT,62.89%
2020-08-02,SPY200807C00282000,CALL,2020-08-07,282.00,44.37,44.69,1,2,2020-07-23 12:03PM EDT,61.62%
2020-08-02,SPY200807C00283000,CALL,2020-08-07,283.00,43.37,43.69,1,3,2020-07-27 3:21PM EDT,60.35%
2020-08-02,SPY200807C00284000,CALL,2020-08-07,284.00,42.37,42.70,1,69,2020-07-29 4:11PM EDT,59.57%
2020-08-02,SPY200807C00285000,CALL,2020-08-07,285.00,41.38,41.70,4,42,2020-07-31 1:33PM EDT,58.30%
2020-08-02,SPY200807C00286000,CALL,2020-08-07,286.00,40.38,40.71,4,20,2020-07-30 3:52PM EDT,57.52%
2020-08-02,SPY200807C00287000,CALL,2020-08-07,287.00,39.38,39.70,1,2,2020-07-31 2:47PM EDT,55.76%
2020-08-02,SPY200807C00288000,CALL,2020-08-07,288.00,38.38,38.71,1,6,2020-07-31 2:47PM EDT,54.88%
2020-08-02,SPY200807C00289000,CALL,2020-08-07,289.00,37.39,37.71,1,89,2020-07-31 10:33AM EDT,53.61%
2020-08-02,SPY200807C00290000,CALL,2020-08-07,290.00,36.39,36.72,2,269,2020-07-31 4:11PM EDT,52.83%
2020-08-02,SPY200807C00291000,CALL,2020-08-07,291.00,35.40,35.72,3,35,2020-07-31 3:43PM EDT,51.47%
2020-08-02,SPY200807C00292000,CALL,2020-08-07,292.00,34.40,34.72,70,55,2020-07-30 9:36AM EDT,50.20%
2020-08-02,SPY200807C00293000,CALL,2020-08-07,293.00,33.40,33.73,1,35,2020-07-31 10:21AM EDT,49.32%
2020-08-02,SPY200807C00294000,CALL,2020-08-07,294.00,32.41,32.73,2,56,2020-07-31 10:56AM EDT,48.05%
2020-08-02,SPY200807C00295000,CALL,2020-08-07,295.00,31.42,31.74,20,162,2020-07-31 4:00PM EDT,47.07%
2020-08-02,SPY200807C00296000,CALL,2020-08-07,296.00,30.42,30.74,2,88,2020-07-31 12:39PM EDT,45.80%
2020-08-02,SPY200807C00297000,CALL,2020-08-07,297.00,29.43,29.75,17,360,2020-07-28 9:50AM EDT,44.82%
2020-08-02,SPY200807C00298000,CALL,2020-08-07,298.00,28.44,28.76,8,136,2020-07-31 3:55PM EDT,43.85%
2020-08-02,SPY200807C00299000,CALL,2020-08-07,299.00,27.45,27.76,3,88,2020-07-31 2:56PM EDT,42.53%
2020-08-02,SPY200807C00300000,CALL,2020-08-07,300.00,26.46,26.77,99,382,2020-07-31 4:01PM EDT,41.50%
2020-08-02,SPY200807C00301000,CALL,2020-08-07,301.00,25.47,25.78,4,159,2020-07-29 2:24PM EDT,40.48%
2020-08-02,SPY200807C00302000,CALL,2020-08-07,302.00,24.48,24.83,5,374,2020-07-30 10:52AM EDT,40.53%
2020-08-02,SPY200807C00303000,CALL,2020-08-07,303.00,23.50,23.81,63,183,2020-07-31 4:04PM EDT,38.57%
2020-08-02,SPY200807C00304000,CALL,2020-08-07,304.00,22.52,22.83,20,150,2020-07-31 10:53AM EDT,37.74%
2020-08-02,SPY200807C00305000,CALL,2020-08-07,305.00,21.54,21.88,37,332,2020-07-31 3:55PM EDT,37.50%
2020-08-02,SPY200807C00306000,CALL,2020-08-07,306.00,20.56,20.88,16,114,2020-07-31 4:04PM EDT,36.08%
2020-08-02,SPY200807C00307000,CALL,2020-08-07,307.00,19.59,19.90,29,287,2020-07-31 3:34PM EDT,35.06%
2020-08-02,SPY200807C00308000,CALL,2020-08-07,308.00,18.62,18.93,15,140,2020-07-31 3:03PM EDT,34.23%
2020-08-02,SPY200807C00309000,CALL,2020-08-07,309.00,17.66,17.96,83,389,2020-07-31 3:42PM EDT,33.30%
2020-08-02,SPY200807C00310000,CALL,2020-08-07,310.00,16.70,17.00,152,325,2020-07-31 3:36PM EDT,32.52%
2020-08-02,SPY200807C00311000,CALL,2020-08-07,311.00,15.75,16.08,62,302,2020-07-31 3:49PM EDT,32.25%
2020-08-02,SPY200807C00312000,CALL,2020-08-07,312.00,14.88,14.98,33,422,2020-07-31 3:13PM EDT,29.10%
2020-08-02,SPY200807C00313000,CALL,2020-08-07,313.00,13.94,14.05,72,434,2020-07-31 3:40PM EDT,28.64%
2020-08-02,SPY200807C00314000,CALL,2020-08-07,314.00,13.02,13.12,71,444,2020-07-31 3:59PM EDT,28.03%
2020-08-02,SPY200807C00315000,CALL,2020-08-07,315.00,12.11,12.21,326,"1,146",2020-07-31 3:59PM EDT,27.54%
2020-08-02,SPY200807C00316000,CALL,2020-08-07,316.00,11.21,11.31,277,"2,123",2020-07-31 4:04PM EDT,27.00%
2020-08-02,SPY200807C00317000,CALL,2020-08-07,317.00,10.33,10.41,380,"1,995",2020-07-31 3:58PM EDT,26.32%
2020-08-02,SPY200807C00318000,CALL,2020-08-07,318.00,9.46,9.56,730,"1,155",2020-07-31 3:59PM EDT,25.98%
2020-08-02,SPY200807C00319000,CALL,2020-08-07,319.00,8.61,8.71,373,936,2020-07-31 3:59PM EDT,25.43%
2020-08-02,SPY200807C00320000,CALL,2020-08-07,320.00,7.79,7.87,"6,175","2,313",2020-07-31 4:14PM EDT,24.78%
2020-08-02,SPY200807C00321000,CALL,2020-08-07,321.00,6.98,7.05,"1,919","3,319",2020-07-31 4:10PM EDT,24.10%
2020-08-02,SPY200807C00322000,CALL,2020-08-07,322.00,6.22,6.27,"9,836","2,712",2020-07-31 4:12PM EDT,23.54%
2020-08-02,SPY200807C00323000,CALL,2020-08-07,323.00,5.47,5.53,"12,716","6,691",2020-07-31 4:14PM EDT,23.02%
2020-08-02,SPY200807C00324000,CALL,2020-08-07,324.00,4.75,4.81,"15,784","2,591",2020-07-31 4:14PM EDT,22.40%
2020-08-02,SPY200807C00325000,CALL,2020-08-07,325.00,4.08,4.12,"18,814","7,054",2020-07-31 4:13PM EDT,21.73%
2020-08-02,SPY200807C00326000,CALL,2020-08-07,326.00,3.45,3.49,"9,808","5,062",2020-07-31 4:14PM EDT,21.16%
2020-08-02,SPY200807C00327000,CALL,2020-08-07,327.00,2.86,2.90,"7,470","2,921",2020-07-31 4:14PM EDT,20.55%
2020-08-02,SPY200807C00328000,CALL,2020-08-07,328.00,2.34,2.37,"7,257","5,701",2020-07-31 4:14PM EDT,19.98%
